key,title,icon,status,category,met-id,scope,type,lat,lon,unit,section,rank,Req,code,components,image,kpiSubTitle,kpiValue,kpiColor,important,label,readiness,comments,Lat,Lon,D_Lat,D_Lon,city,country,Unnamed: 0,place_key,class,address,postcode,dateTime,description,nameFirst,nameLast,hasChildren,married,age,dob,gender,sc_interests,sc_education,sc_occupation,sc_charisma,sc_engagement,sc_personality,sc_tolerance,sc_culture,sc_ethnic,sc_locale,sc_soc_class,culture,ethnic,interests,occupation,personality,pob,livesAt,color,endDate,URL,geometry
21b80d8f175925984f980680b57233e9,Qal eh-ye,sap-icon://map,Standard,area,,,city,34.98300013,63.13329964,,,,,,,,,,,,,,,34.98300013,63.13329964,,,Qal eh-ye,Afghanistan,,,,,,,"Qal eh-ye Badghis, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f001a7cc9f8ea076e216aaa71e0c72bd,Chaghcharan,sap-icon://map,Standard,area,,,city,34.5167011,65.25000063,,,,,,,,,,,,,,,34.5167011,65.25000063,,,Chaghcharan,Afghanistan,,,,,,,"Chaghcharan Ghor, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfa379db883d23b903f20d8ca54840ae,Lashkar Gah,sap-icon://map,Standard,area,,,city,31.58299802,64.35999955,,,,,,,,,,,,,,,31.58299802,64.35999955,,,Lashkar Gah,Afghanistan,,,,,,,"Lashkar Gah Hilmand, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d51a8be748227ac42b8e34228aa50aa,Zaranj,sap-icon://map,Standard,area,,,city,31.11200108,61.88699752,,,,,,,,,,,,,,,31.11200108,61.88699752,,,Zaranj,Afghanistan,,,,,,,"Zaranj Nimroz, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524d8868840ff7b1953116b917d8c64,Tarin Kowt,sap-icon://map,Standard,area,,,city,32.63329815,65.86669865,,,,,,,,,,,,,,,32.63329815,65.86669865,,,Tarin Kowt,Afghanistan,,,,,,,"Tarin Kowt Uruzgan, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c48e57a775583b429715fe7784687c8,Zareh Sharan,sap-icon://map,Standard,area,,,city,32.85000016,68.41670453,,,,,,,,,,,,,,,32.85000016,68.41670453,,,Zareh Sharan,Afghanistan,,,,,,,"Zareh Sharan Paktika, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372fe05db9449795bc768f1a3aa088eb,Asadabad,sap-icon://map,Standard,area,,,city,34.86600004,71.15000459,,,,,,,,,,,,,,,34.86600004,71.15000459,,,Asadabad,Afghanistan,,,,,,,"Asadabad Kunar, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0be9d4b56961d2a704d74dbd5a2294b1,Taloqan,sap-icon://map,Standard,area,,,city,36.72999904,69.54000364,,,,,,,,,,,,,,,36.72999904,69.54000364,,,Taloqan,Afghanistan,,,,,,,"Taloqan Takhar, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7c5bf955daef7e0d27463bc16819f1e,Mahmud-E Eraqi,sap-icon://map,Standard,area,,,city,35.01669608,69.33330065,,,,,,,,,,,,,,,35.01669608,69.33330065,,,Mahmud-E Eraqi,Afghanistan,,,,,,,"Mahmud-E Eraqi Kapisa, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20b76d3917164370d29b4c928302a643,Mehtar Lam,sap-icon://map,Standard,area,,,city,34.65000001,70.16670052,,,,,,,,,,,,,,,34.65000001,70.16670052,,,Mehtar Lam,Afghanistan,,,,,,,"Mehtar Lam Laghman, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04a035d1219b88ac00b4ac40bd28b3ee,Baraki Barak,sap-icon://map,Standard,area,,,city,33.9667021,68.96670354,,,,,,,,,,,,,,,33.9667021,68.96670354,,,Baraki Barak,Afghanistan,,,,,,,"Baraki Barak Logar, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d095114e1cf21d0c5851a63c6cc8f0b,Aybak,sap-icon://map,Standard,area,,,city,36.26100015,68.04000051,,,,,,,,,,,,,,,36.26100015,68.04000051,,,Aybak,Afghanistan,,,,,,,"Aybak Samangan, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09e148788b980fe9ef71f62c901cfb33,Mayda Shahr,sap-icon://map,Standard,area,,,city,34.45000209,68.79999663,,,,,,,,,,,,,,,34.45000209,68.79999663,,,Mayda Shahr,Afghanistan,,,,,,,"Mayda Shahr Wardak, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1c6fbfd31c02358f811e79e802f48eb,Karokh,sap-icon://map,Standard,area,,,city,34.48676963,62.59177608,,,,,,,,,,,,,,,34.48676963,62.59177608,,,Karokh,Afghanistan,,,,,,,"Karokh Hirat, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012e77ee8b792d391154227d25aa760,Sheberghan,sap-icon://map,Standard,area,,,city,36.65798077,65.73830237,,,,,,,,,,,,,,,36.65798077,65.73830237,,,Sheberghan,Afghanistan,,,,,,,"Sheberghan Jawzjan, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d66f5f79775b1ef6b5337cacc20d6d9,Pol-e Khomri,sap-icon://map,Standard,area,,,city,35.95107302,68.70111894,,,,,,,,,,,,,,,35.95107302,68.70111894,,,Pol-e Khomri,Afghanistan,,,,,,,"Pol-e Khomri Baghlan, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca75dacb76f4ef86f4ddf9261822e70a,Balkh,sap-icon://map,Standard,area,,,city,36.75011985,66.89973018,,,,,,,,,,,,,,,36.75011985,66.89973018,,,Balkh,Afghanistan,,,,,,,"Balkh Balkh, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7b3b22825e032c4a357fc332a36e714,Meymaneh,sap-icon://map,Standard,area,,,city,35.93022158,64.77009273,,,,,,,,,,,,,,,35.93022158,64.77009273,,,Meymaneh,Afghanistan,,,,,,,"Meymaneh Faryab, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93b0c76631b584539a55f003fbf850ba,Andkhvoy,sap-icon://map,Standard,area,,,city,36.93165916,65.10149369,,,,,,,,,,,,,,,36.93165916,65.10149369,,,Andkhvoy,Afghanistan,,,,,,,"Andkhvoy Faryab, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d05e08d42374e07f6ba577ccb11ad34,Qalat,sap-icon://map,Standard,area,,,city,32.11226341,66.8867594,,,,,,,,,,,,,,,32.11226341,66.8867594,,,Qalat,Afghanistan,,,,,,,"Qalat Zabul, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7cce6af1baec39726dee47c33d2b4a7,Ghazni,sap-icon://map,Standard,area,,,city,33.56331179,68.41782873,,,,,,,,,,,,,,,33.56331179,68.41782873,,,Ghazni,Afghanistan,,,,,,,"Ghazni Ghazni, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8657cff0dbcde36e50ea8c99daa19b20,Feyzabad,sap-icon://map,Standard,area,,,city,37.12976076,70.57924719,,,,,,,,,,,,,,,37.12976076,70.57924719,,,Feyzabad,Afghanistan,,,,,,,"Feyzabad Badakhshan, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81c874676342e1256bfb0a1cafafa0ff,Kondoz,sap-icon://map,Standard,area,,,city,36.72795066,68.87252966,,,,,,,,,,,,,,,36.72795066,68.87252966,,,Kondoz,Afghanistan,,,,,,,"Kondoz Kunduz, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25183bd7aeed732cb55f106257384a66,Jalalabad,sap-icon://map,Standard,area,,,city,34.44152692,70.43610347,,,,,,,,,,,,,,,34.44152692,70.43610347,,,Jalalabad,Afghanistan,,,,,,,"Jalalabad Nangarhar, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4d22fc252b5126ff9e4727989ec1b4c,Charikar,sap-icon://map,Standard,area,,,city,35.01826174,69.16791215,,,,,,,,,,,,,,,35.01826174,69.16791215,,,Charikar,Afghanistan,,,,,,,"Charikar Parwan, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e06247a63f27998b2b44807b5e65918,Gardiz,sap-icon://map,Standard,area,,,city,33.60005373,69.21462764,,,,,,,,,,,,,,,33.60005373,69.21462764,,,Gardiz,Afghanistan,,,,,,,"Gardiz Paktya, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5729dfa331de6822c450496230d53901,Bamian,sap-icon://map,Standard,area,,,city,34.82106447,67.52103593,,,,,,,,,,,,,,,34.82106447,67.52103593,,,Bamian,Afghanistan,,,,,,,"Bamian Bamyan, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11bf34dd008e3651f2e9b15785b4b518,Baghlan,sap-icon://map,Standard,area,,,city,36.13933026,68.69925858,,,,,,,,,,,,,,,36.13933026,68.69925858,,,Baghlan,Afghanistan,,,,,,,"Baghlan Baghlan, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60c418b315e985a7b42547d592cb9c5e,Farah,sap-icon://map,Standard,area,,,city,32.39172955,62.09681921,,,,,,,,,,,,,,,32.39172955,62.09681921,,,Farah,Afghanistan,,,,,,,"Farah Farah, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127a4bbbb2c8b78ed09e2b0ba8586dc,Herat,sap-icon://map,Standard,area,,,city,34.33000917,62.16999304,,,,,,,,,,,,,,,34.33000917,62.16999304,,,Herat,Afghanistan,,,,,,,"Herat Hirat, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fba6129cf870aab64f64edae973eddd,Mazar-e Sharif,sap-icon://map,Standard,area,,,city,36.69999371,67.10002803,,,,,,,,,,,,,,,36.69999371,67.10002803,,,Mazar-e Sharif,Afghanistan,,,,,,,"Mazar-e Sharif Balkh, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f69410e53c363d1c6cd7ad5541265c55,Kandahar,sap-icon://map,Standard,area,,,city,31.61002016,65.69494584,,,,,,,,,,,,,,,31.61002016,65.69494584,,,Kandahar,Afghanistan,,,,,,,"Kandahar Kandahar, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9687cd7e4419d1e467b9af088a032be7,Kabul,sap-icon://map,Standard,area,,,city,34.51669029,69.18326005,,,,,,,,,,,,,,,34.51669029,69.18326005,,,Kabul,Afghanistan,,,,,,,"Kabul Kabul, Afghanistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f24f8223aa8fd88ae51977f9096fa892,Mariehamn,sap-icon://map,Standard,area,,,city,60.09699618,19.94900447,,,,,,,,,,,,,,,60.09699618,19.94900447,,,Mariehamn,Aland,,,,,,,"Mariehamn FinstrÃ¶m, Aland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef6d477d29ff30061d8c69d63a9ae98,Kruje,sap-icon://map,Standard,area,,,city,41.51899817,19.79700359,,,,,,,,,,,,,,,41.51899817,19.79700359,,,Kruje,Albania,,,,,,,"Kruje DurrÃ«s, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390d0d992656cfd058a9dea3884e75bd,Fier,sap-icon://map,Standard,area,,,city,40.73000402,19.5730026,,,,,,,,,,,,,,,40.73000402,19.5730026,,,Fier,Albania,,,,,,,"Fier Fier, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013abd62f6e9912be20ad6ec09d7dba5,Lushnje,sap-icon://map,Standard,area,,,city,40.94000113,19.71600348,,,,,,,,,,,,,,,40.94000113,19.71600348,,,Lushnje,Albania,,,,,,,"Lushnje Fier, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4783892b52877b6295ea1cf479c54f5,Puke,sap-icon://map,Standard,area,,,city,42.03330302,19.88330448,,,,,,,,,,,,,,,42.03330302,19.88330448,,,Puke,Albania,,,,,,,"Puke ShkodÃ«r, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ee0898aca3dfd6e66f579e572da5e0,Bajram Curri,sap-icon://map,Standard,area,,,city,42.33330007,20.08330257,,,,,,,,,,,,,,,42.33330007,20.08330257,,,Bajram Curri,Albania,,,,,,,"Bajram Curri KukÃ«s, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57da25432ec8d799eca2d80c1b4854b9,Kukes,sap-icon://map,Standard,area,,,city,42.08300107,20.43399653,,,,,,,,,,,,,,,42.08300107,20.43399653,,,Kukes,Albania,,,,,,,"Kukes KukÃ«s, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1e98b4d119d56d5b6bc552acb64674c,Sarande,sap-icon://map,Standard,area,,,city,39.87700212,19.99999859,,,,,,,,,,,,,,,39.87700212,19.99999859,,,Sarande,Albania,,,,,,,"Sarande VlorÃ«, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70065f4c9d260ee251f576d20a426362,Erseke,sap-icon://map,Standard,area,,,city,40.33330213,20.68329651,,,,,,,,,,,,,,,40.33330213,20.68329651,,,Erseke,Albania,,,,,,,"Erseke KorÃ§Ã«, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6005af0ec9439fc6129e6481f06ebea7,Pogradec,sap-icon://map,Standard,area,,,city,40.89999612,20.66400062,,,,,,,,,,,,,,,40.89999612,20.66400062,,,Pogradec,Albania,,,,,,,"Pogradec KorÃ§Ã«, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b61e9c2a9abe1b8724ef639c2c479c42,Korce,sap-icon://map,Standard,area,,,city,40.61667601,20.76666353,,,,,,,,,,,,,,,40.61667601,20.76666353,,,Korce,Albania,,,,,,,"Korce KorÃ§Ã«, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aff87e78ae05d244b0a570fa75a12d53,Berat,sap-icon://map,Standard,area,,,city,40.70999705,19.97199958,,,,,,,,,,,,,,,40.70999705,19.97199958,,,Berat,Albania,,,,,,,"Berat Berat, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c030d1217ce63b1d3b827b9795b120d,Corovode,sap-icon://map,Standard,area,,,city,40.51670403,20.23329663,,,,,,,,,,,,,,,40.51670403,20.23329663,,,Corovode,Albania,,,,,,,"Corovode Berat, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c799bb3b167b6dc82dc44469ddf8894b,Gramsh,sap-icon://map,Standard,area,,,city,40.86669601,20.19999652,,,,,,,,,,,,,,,40.86669601,20.19999652,,,Gramsh,Albania,,,,,,,"Gramsh Elbasan, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97634fc356cdfc677240df975f2ab1d9,Librazhd,sap-icon://map,Standard,area,,,city,41.20000211,20.3667036,,,,,,,,,,,,,,,41.20000211,20.3667036,,,Librazhd,Albania,,,,,,,"Librazhd Elbasan, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4eb5429b4c88d9c41db0b64e60d9a4d,Tepelene,sap-icon://map,Standard,area,,,city,40.2832981,20.03329854,,,,,,,,,,,,,,,40.2832981,20.03329854,,,Tepelene,Albania,,,,,,,"Tepelene GjirokastÃ«r, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239684e3971387772374239a9ff11500,Permet,sap-icon://map,Standard,area,,,city,40.23399605,20.35199756,,,,,,,,,,,,,,,40.23399605,20.35199756,,,Permet,Albania,,,,,,,"Permet GjirokastÃ«r, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32ed2db1159a9321067a8d314406728f,Gjirokaster,sap-icon://map,Standard,area,,,city,40.07899809,20.14900256,,,,,,,,,,,,,,,40.07899809,20.14900256,,,Gjirokaster,Albania,,,,,,,"Gjirokaster GjirokastÃ«r, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0124bc93d048fbf6f2fa2b4d94cbdffb,Peshkopi,sap-icon://map,Standard,area,,,city,41.6833021,20.43330349,,,,,,,,,,,,,,,41.6833021,20.43330349,,,Peshkopi,Albania,,,,,,,"Peshkopi DibÃ«r, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b212cc32e5b0a68232ab31e45c70e2a,Burrel,sap-icon://map,Standard,area,,,city,41.62599908,20.01600053,,,,,,,,,,,,,,,41.62599908,20.01600053,,,Burrel,Albania,,,,,,,"Burrel DibÃ«r, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e666d39f9c38cf97f2b647e9a4167fd,Lezhe,sap-icon://map,Standard,area,,,city,41.78799914,19.65400254,,,,,,,,,,,,,,,41.78799914,19.65400254,,,Lezhe,Albania,,,,,,,"Lezhe LezhÃ«, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a3c55005a52756ee6c3307eb0a5a786,Rreshen,sap-icon://map,Standard,area,,,city,41.78330106,19.81670459,,,,,,,,,,,,,,,41.78330106,19.81670459,,,Rreshen,Albania,,,,,,,"Rreshen LezhÃ«, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18a8465652ccb4281921a39b9687a84b,Vlore,sap-icon://map,Standard,area,,,city,40.47736005,19.49823075,,,,,,,,,,,,,,,40.47736005,19.49823075,,,Vlore,Albania,,,,,,,"Vlore VlorÃ«, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf4d70b17609a42a08096b72b7c6950a,Elbasan,sap-icon://map,Standard,area,,,city,41.12150677,20.08382808,,,,,,,,,,,,,,,41.12150677,20.08382808,,,Elbasan,Albania,,,,,,,"Elbasan Elbasan, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f91500baa81afd9f8e99e4c6cacc6f6,Durres,sap-icon://map,Standard,area,,,city,41.3177997,19.44820797,,,,,,,,,,,,,,,41.3177997,19.44820797,,,Durres,Albania,,,,,,,"Durres DurrÃ«s, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeb45e0190a56a9994126fed55ba421f,Shkoder,sap-icon://map,Standard,area,,,city,42.06845156,19.51884965,,,,,,,,,,,,,,,42.06845156,19.51884965,,,Shkoder,Albania,,,,,,,"Shkoder ShkodÃ«r, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d138255ff38092632d7dce202bb126c,Tirana,sap-icon://map,Standard,area,,,city,41.32754071,19.81888301,,,,,,,,,,,,,,,41.32754071,19.81888301,,,Tirana,Albania,,,,,,,"Tirana DurrÃ«s, Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62e38daf6f421cfa31bb60407d211ce3,Jijel,sap-icon://map,Standard,area,,,city,36.82199703,5.76600356,,,,,,,,,,,,,,,36.82199703,5.76600356,,,Jijel,Algeria,,,,,,,"Jijel Jijel, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86966c1e343c1f9d0d7578cc720ac367,Tizi-Ouzou,sap-icon://map,Standard,area,,,city,36.80000111,4.033332556,,,,,,,,,,,,,,,36.80000111,4.033332556,,,Tizi-Ouzou,Algeria,,,,,,,"Tizi-Ouzou Tizi Ouzou, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37d33ac3b71c117fbbf8b219b83a299b,Bordj Bou Arreridj,sap-icon://map,Standard,area,,,city,36.05900401,4.629996466,,,,,,,,,,,,,,,36.05900401,4.629996466,,,Bordj Bou Arreridj,Algeria,,,,,,,"Bordj Bou Arreridj Bordj Bou ArrÃ©ridj, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55f3328125e666b432afb87e02b0005a,M'sila,sap-icon://map,Standard,area,,,city,35.7000031,4.545000584,,,,,,,,,,,,,,,35.7000031,4.545000584,,,M'sila,Algeria,,,,,,,"M'sila M'Sila, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afb3bb5388b9457969193c37adbda6e9,Guelma,sap-icon://map,Standard,area,,,city,36.46600213,7.427997486,,,,,,,,,,,,,,,36.46600213,7.427997486,,,Guelma,Algeria,,,,,,,"Guelma Guelma, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579ea0fe939a69dfeb585c9ebd058b60,Oum el Bouaghi,sap-icon://map,Standard,area,,,city,35.84999715,7.149996522,,,,,,,,,,,,,,,35.84999715,7.149996522,,,Oum el Bouaghi,Algeria,,,,,,,"Oum el Bouaghi Oum el Bouaghi, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151e81c49d53f9d442e7e18daafedea,Timimoun,sap-icon://map,Standard,area,,,city,29.23652163,0.269998737,,,,,,,,,,,,,,,29.23652163,0.269998737,,,Timimoun,Algeria,,,,,,,"Timimoun Adrar, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235a3598d4073087864b36ea77a099d,Sidi bel Abbes,sap-icon://map,Standard,area,,,city,35.19034426,-0.639971559,,,,,,,,,,,,,,,35.19034426,-0.639971559,,,Sidi bel Abbes,Algeria,,,,,,,"Sidi bel Abbes Sidi Bel AbbÃ¨s, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56486edba07e6ec5fd218be2adc95ff4,Tlimcen,sap-icon://map,Standard,area,,,city,34.89041424,-1.32000757,,,,,,,,,,,,,,,34.89041424,-1.32000757,,,Tlimcen,Algeria,,,,,,,"Tlimcen Tlemcen, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f34305ab62f3f34238623ea664afab3,Beni Ounif,sap-icon://map,Standard,area,,,city,32.04926984,-1.251381268,,,,,,,,,,,,,,,32.04926984,-1.251381268,,,Beni Ounif,Algeria,,,,,,,"Beni Ounif BÃ©char, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874a4f3bff63d6a0ece859f9566b89e6,Abadla,sap-icon://map,Standard,area,,,city,31.01708478,-2.733306317,,,,,,,,,,,,,,,31.01708478,-2.733306317,,,Abadla,Algeria,,,,,,,"Abadla BÃ©char, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc7ddaadf20abff6335070369e22fc30,Sefra,sap-icon://map,Standard,area,,,city,32.76041506,-0.579949383,,,,,,,,,,,,,,,32.76041506,-0.579949383,,,Sefra,Algeria,,,,,,,"Sefra NaÃ¢ma, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89b44a1d81f72b06a5ee97844bc03594,Skikda,sap-icon://map,Standard,area,,,city,36.88042198,6.899981647,,,,,,,,,,,,,,,36.88042198,6.899981647,,,Skikda,Algeria,,,,,,,"Skikda Skikda, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bd972c95873ea119a06a0b63d310864,Djanet,sap-icon://map,Standard,area,,,city,24.5529057,9.482252969,,,,,,,,,,,,,,,24.5529057,9.482252969,,,Djanet,Algeria,,,,,,,"Djanet Illizi, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9864c1981774ba266a7e6fcd62f9a2c6,I-n-Amenas,sap-icon://map,Standard,area,,,city,28.0503408,9.550000772,,,,,,,,,,,,,,,28.0503408,9.550000772,,,I-n-Amenas,Algeria,,,,,,,"I-n-Amenas Illizi, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45fa6bc0b10e01b5a15e952478824ecc,In Amguel,sap-icon://map,Standard,area,,,city,23.69394004,5.164738727,,,,,,,,,,,,,,,23.69394004,5.164738727,,,In Amguel,Algeria,,,,,,,"In Amguel Tamanghasset, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa70e9c5dd442ff8c809a996ef0c9d05,El Bayadh,sap-icon://map,Standard,area,,,city,33.6903583,1.009953571,,,,,,,,,,,,,,,33.6903583,1.009953571,,,El Bayadh,Algeria,,,,,,,"El Bayadh El Bayadh, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96cb5dee174b1c57843804faafa4c634,El Oued,sap-icon://map,Standard,area,,,city,33.37040367,6.859984089,,,,,,,,,,,,,,,33.37040367,6.859984089,,,El Oued,Algeria,,,,,,,"El Oued Biskra, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35f537348b89cd5d8cd41bf203589ae8,Hassi Messaoud,sap-icon://map,Standard,area,,,city,31.70234011,6.054451862,,,,,,,,,,,,,,,31.70234011,6.054451862,,,Hassi Messaoud,Algeria,,,,,,,"Hassi Messaoud Ouargla, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af8c61711a56ca71289a5145ab4bb929,Chlef,sap-icon://map,Standard,area,,,city,36.17041363,1.319960489,,,,,,,,,,,,,,,36.17041363,1.319960489,,,Chlef,Algeria,,,,,,,"Chlef Chlef, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81fe515589acf5cd16e6c227e9bc2153,Mascara,sap-icon://map,Standard,area,,,city,35.40040895,0.14003251,,,,,,,,,,,,,,,35.40040895,0.14003251,,,Mascara,Algeria,,,,,,,"Mascara Mascara, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5b670f1b0404be1f5b1063753aa4ed5,Mostaganem,sap-icon://map,Standard,area,,,city,35.940376,0.089983885,,,,,,,,,,,,,,,35.940376,0.089983885,,,Mostaganem,Algeria,,,,,,,"Mostaganem Mostaganem, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a32ef4867a2bb9dfd664758e51343704,Saida,sap-icon://map,Standard,area,,,city,34.84039146,0.14003251,,,,,,,,,,,,,,,34.84039146,0.14003251,,,Saida,Algeria,,,,,,,"Saida SaÃ¯da, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdcc34919ca36751256e13af87dc9e4b,Tiarat,sap-icon://map,Standard,area,,,city,35.38043601,1.319960489,,,,,,,,,,,,,,,35.38043601,1.319960489,,,Tiarat,Algeria,,,,,,,"Tiarat Tiaret, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032eef5466877162db66593b4f4ffbb,Bejaia,sap-icon://map,Standard,area,,,city,36.76037762,5.070015827,,,,,,,,,,,,,,,36.76037762,5.070015827,,,Bejaia,Algeria,,,,,,,"Bejaia BÃ©jaÃ¯a, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d5e2f6813fbbf06132d3da775e39797,Blida,sap-icon://map,Standard,area,,,city,36.4203467,2.829997517,,,,,,,,,,,,,,,36.4203467,2.829997517,,,Blida,Algeria,,,,,,,"Blida Blida, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53e7b59208fdb935baa27bfc99a448ed,Bouira,sap-icon://map,Standard,area,,,city,36.38047833,3.900009724,,,,,,,,,,,,,,,36.38047833,3.900009724,,,Bouira,Algeria,,,,,,,"Bouira Bouira, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34592cbae95c9d751ce35a1d63b1c67d,Medea,sap-icon://map,Standard,area,,,city,36.27040753,2.770001179,,,,,,,,,,,,,,,36.27040753,2.770001179,,,Medea,Algeria,,,,,,,"Medea MÃ©dÃ©a, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a3e994df256eb35a3cb490acccf411b,Souk Ahras,sap-icon://map,Standard,area,,,city,36.29038047,7.949995075,,,,,,,,,,,,,,,36.29038047,7.949995075,,,Souk Ahras,Algeria,,,,,,,"Souk Ahras Souk Ahras, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cfc99285d21c8cf90d7da9914ca97ea,Tebessa,sap-icon://map,Standard,area,,,city,35.41043418,8.120010537,,,,,,,,,,,,,,,35.41043418,8.120010537,,,Tebessa,Algeria,,,,,,,"Tebessa TÃ©bessa, Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
